10en,steam,NameComment
0x61AEC8,0,SubmitTriangle
0x61AF08,0,ImmInstanceClusters
0x61AF48,0,ImmInstanceOut
0x61AF68,0,ImmInstance
0x61AFA8,0,TransformClusters
0x61AFD8,0,TransformInputRequirements
0x61B028,0,TransformOut
0x61B050,0,Transform
0x61B090,0,ImmStashClusters
0x61B0CC,0,ImmStashIndicesInputRequirements
0x61B0F0,0,ImmStash
0x61B130,0,ImmMangleLineIndicesClusters
0x61B148,0,ImmMangleLineIndicesInputRequirements
0x61B16C,0,ImmMangleLineIndicesOut
0x61B198,0,ImmMangleLineIndices
0x61B1E0,0,ClipLineClusters
0x61B21C,0,ClipLineInputRequirements
0x61B270,0,ClipLineOut
0x61B298,0,ClipLine
0x61B2D8,0,SubmitLineClusters
0x61B308,0,SubmitLineInputRequirements
0x61B324,0,SubmitLineOut
0x61B340,0,SubmitLine
0x61B380,0,nodeD3D8SubmitNoLightClusters
0x61B3B0,0,nodeD3D8SubmitNoLightInputRequirements
0x61B3E8,0,_rxD3D8SubmitNodeOut
0x61B410,0,nodeD3D8SubmitNoLight
0x61B450,0,nodeD3D8ImmStashClusters
0x61B48C,0,nodeD3D8ImmStashInputRequirements
0x61B4B8,0,nodeD3D8ImmStash
0x61B4F8,0,numberDaysInMonths
0x61B61C,0x6281F0,MaxLightIndex
0x61B640,0,nodeD3D8WorldSectorAllInOne
0x61B6A0,0x62827C,nodeD3D8AtomicAllInOne
0x61B6E0,0,WorldSectorInstanceClusters
0x61B728,0,WorldSectorInstanceOutput
0x61B750,0,WorldSectorInstance
0x61B790,0,WorldSectorEnumerateLightsClusters
0x61B7B0,0,WorldSectorEnumerateLightsOutput
0x61B7E0,0,WorldSectorEnumerateLights
0x61B820,0,AtomicInstanceClusters
0x61B874,0,AtomicInstanceOutput
0x61B898,0,AtomicInstance
0x61B8D8,0,AtomicEnumerateLightsClusters
0x61B8F8,0,AtomicEnumerateLightsOutput
0x61B920,0,AtomicEnumerateLights
0x61B960,0,MaterialScatterClusters
0x61B99C,0,MaterialScatterInputRequirements
0x61B9C8,0,MaterialScatter
0x61BA08,0,LightClusters
0x61BA44,0,LightInputRequirements
0x61BA74,0,LightOutput
0x61BA90,0,Light
0x61BAD0,0,PostLightClusters
0x61BB00,0,PostLightInputRequirements
0x61BB28,0,PostLightOutput
0x61BB48,0,PostLight
0x61BBA8,0,nodeD3D8SkinAtomicAllInOne
0x61BC04,0,RxClObjSpace3DVertices
0x61BC30,0,RxClCamSpace3DVertices
0x61BC5C,0,RxClScrSpace2DVertices
0x61BC80,0,RxClInterpolants
0x61BCA0,0,RxClMeshState
0x61BCC0,0,RxClRenderState
0x61BCDC,0,RxClIndices
0x61BCFC,0,RxClScatter
0x61BD18,0,RxClUVs
0x61BD38,0,RxClVSteps
0x61BD54,0,RxClRGBAs
0x61BD74,0,RxClCamNorms
0x61BD94,0,RxClTriPlanes
0x61BDBC,0,RxClLights
0x61BDCC,0x6284D0,TlsIndex
0x61BDD0,0x6284D4,TlsCallbacks
0x621000,0x631000,gpAnimBlendClump
0x621008,0x631008,CAnimManager::DSOHandle
0x621018,0x631018,CAnimBlendAssocGroup::DSOHandle
0x621028,0x631028,pFrameDataFound
0x621030,0x631030,gCdImageNames
0x621270,0x631270,gNumImages
0x621274,0x631274,gNumChannels
0x621278,0x631278,gImgFiles
0x621298,0x631298,gCdStreamThread
0x62129C,0x63129C,gCdStreamSemaphore
0x6212A0,0x6312A0,gCdStreamThreadId
0x6212A4,0x6312A4,gpReadInfo
0x6212A8,0x6312A8,channelFile
0x6212B8,0x6312B8,lastPosnRead
0x6212BC,0x6312BC,gbCdStreamOverlapped
0x6212C0,0x6312C0,CdStreamChannelsExist
0x6212C4,0x6312C4,CdStreamFlags
0x6212C8,0x6312C8,islandLODindust
0x6212CC,0x6312CC,islandLODcomInd
0x6212D0,0x6312D0,islandLODcomSub
0x6212D4,0x6312D4,islandLODsubInd
0x6212D8,0x6312D8,islandLODsubCom
0x6212DC,0x6312DC,pIslandLODindustEntity
0x6212E0,0x6312E0,pIslandLODcomIndEntity
0x6212E4,0x6312E4,pIslandLODcomSubEntity
0x6212E8,0x6312E8,pIslandLODsubIndEntity
0x6212EC,0x6312EC,pIslandLODsubComEntity
0x6212F0,0x6312F0,CStreaming::LoadRequestedModels(void)::currentChannel
0x6212F5,0x6312F5,CStreaming::LoadAllRequestedModels(bool)::bInsideLoadAll
0x6212F8,0x6312F8,CStreaming::StreamVehiclesAndPeds(void)::timeBeforeNextLoad
0x621300,0x631300,CStreaming::StreamVehiclesAndPeds(void)::modelQualityClass
0x621634,0x631634,matTransformTestHandle
0x621640,0x631640,"`guard variable for'CCollision::TestLineOfSight(CColLine const&,CMatrix const&,CColModel &,bool)::matTransform"
0x621644,0x631644,"CCollision::TestLineOfSight(CColLine const&,CMatrix const&,CColModel &,bool)::matTransform"
0x62168C,0x63168C,matTransformProcessHandle
0x621698,0x631698,"`guard variable for'CCollision::ProcessLineOfSight(CColLine const&,CMatrix const&,CColModel &,CColPoint &,float &,bool)::matTransform"
0x62169C,0x63169C,"CCollision::ProcessLineOfSight(CColLine const&,CMatrix const&,CColModel &,CColPoint &,float &,bool)::matTransform"
0x6216E4,0x6316E4,"`guard variable for'CCollision::ProcessVerticalLine(CColLine const&,CMatrix const&,CColModel &,CColPoint &,float &,bool,CStoredCollPoly *)::TempStoredPoly"
0x6216E8,0x6316E8,"CCollision::ProcessVerticalLine(CColLine const&,CMatrix const&,CColModel &,CColPoint &,float &,bool,CStoredCollPoly *)::TempStoredPoly"
0x621710,0x631710,"CCollision::ProcessColModels(CMatrix const&,CColModel &,CMatrix const&,CColModel &,CColPoint *,CColPoint *,float *)::aSpheresA"
0x622110,0x632110,"`guard variable for'CCollision::ProcessColModels(CMatrix const&,CColModel &,CMatrix const&,CColModel &,CColPoint *,CColPoint *,float *)::aSpheresA"
0x622114,0x632114,"CCollision::ProcessColModels(CMatrix const&,CColModel &,CMatrix const&,CColModel &,CColPoint *,CColPoint *,float *)::aLinesA"
0x622314,0x632314,"`guard variable for'CCollision::ProcessColModels(CMatrix const&,CColModel &,CMatrix const&,CColModel &,CColPoint *,CColPoint *,float *)::aLinesA"
0x622318,0x632318,"CCollision::ProcessColModels(CMatrix const&,CColModel &,CMatrix const&,CColModel &,CColPoint *,CColPoint *,float *)::aSphereIndicesA"
0x622518,0x632518,"CCollision::ProcessColModels(CMatrix const&,CColModel &,CMatrix const&,CColModel &,CColPoint *,CColPoint *,float *)::aLineIndicesA"
0x622558,0x632558,"CCollision::ProcessColModels(CMatrix const&,CColModel &,CMatrix const&,CColModel &,CColPoint *,CColPoint *,float *)::aSphereIndicesB"
0x622758,0x632758,"CCollision::ProcessColModels(CMatrix const&,CColModel &,CMatrix const&,CColModel &,CColPoint *,CColPoint *,float *)::aBoxIndicesB"
0x6227D8,0x6327D8,"CCollision::ProcessColModels(CMatrix const&,CColModel &,CMatrix const&,CColModel &,CColPoint *,CColPoint *,float *)::aTriangleIndicesB"
0x623138,0x633138,"CCollision::ProcessColModels(CMatrix const&,CColModel &,CMatrix const&,CColModel &,CColPoint *,CColPoint *,float *)::aCollided"
0x623148,0x633148,matABHandle
0x623154,0x633154,"`guard variable for'CCollision::ProcessColModels(CMatrix const&,CColModel &,CMatrix const&,CColModel &,CColPoint *,CColPoint *,float *)::matAB"
0x623158,0x633158,"CCollision::ProcessColModels(CMatrix const&,CColModel &,CMatrix const&,CColModel &,CColPoint *,CColPoint *,float *)::matAB"
0x6231A0,0x6331A0,matBAHandle
0x6231AC,0x6331AC,"`guard variable for'CCollision::ProcessColModels(CMatrix const&,CColModel &,CMatrix const&,CColModel &,CColPoint *,CColPoint *,float *)::matBA"
0x6231B0,0x6331B0,"CCollision::ProcessColModels(CMatrix const&,CColModel &,CMatrix const&,CColModel &,CColPoint *,CColPoint *,float *)::matBA"
0x6231F8,0x6331F8,CColModel::DSOHandle
0x623294,0x633294,CTempColModels::ms_colModelPed1Spheres
0x6232D0,0x6332D0,CTempColModels::ms_colModelPed2Spheres
0x62330C,0x63330C,CTempColModels::ms_colModelPedGroundHitSpheres
0x62335C,0x63335C,CTempColModels::ms_colModelDoor1Spheres
0x6233AC,0x6333AC,CTempColModels::ms_colModelBumper1Spheres
0x6233FC,0x6333FC,CTempColModels::ms_colModelPanel1Spheres
0x62344C,0x63344C,CTempColModels::ms_colModelBonnet1Spheres
0x62349C,0x63349C,CTempColModels::ms_colModelBoot1Spheres
0x6234EC,0x6334EC,CTempColModels::ms_colModelWheel1Spheres
0x623514,0x633514,CTempColModels::ms_colModelBodyPart1Spheres
0x62353C,0x63353C,CTempColModels::ms_colModelBodyPart2Spheres
0x623570,0x633570,CGarages::Update(void)::GarageToBeTidied
0x623580,0x633580,TempListLength
0x623584,0x633584,"`guard variable for'CPathFind::PreparePathDataForType(uchar,CTempNode *,CPathInfoForObject *,float,CTempDetachedNode *,int)::CoorsXFormed"
0x623588,0x633588,"CPathFind::PreparePathDataForType(uchar,CTempNode *,CPathInfoForObject *,float,CTempDetachedNode *,int)::CoorsXFormed"
0x623594,0x633594,apNodesToBeCleared
0x6283A0,0x6383A0,gMaxEntries
0x6283A8,0x6383A8,PhoneEnableControlsTimer
0x6283AC,0x6383AC,bDisplayingPhoneMessage
0x6283B0,0x6383B0,pPhoneDisplayingMessages
0x6283B4,0x6383B4,bPickingUpPhone
0x6283B8,0x6383B8,pCallBackPed
0x6283BC,0x6383BC,CPhoneInfo::DSOHandle
0x6283D0,0x6383D0,CTextLine::DSOHandle
0x6283DC,0x6383DC,CScriptRectangle::DSOHandle
0x6283E8,0x6383E8,CSprite2d::DSOHandle
0x6283F8,0x6383F8,"CTheScripts::ClearSpaceForMissionEntity(CVector const&,CEntity *)::aTempColPoints"
0x6288F8,0x6388F8,"`guard variable for'CTheScripts::ClearSpaceForMissionEntity(CVector const&,CEntity *)::aTempColPoints"
0x628900,0x638900,CAccidentManager::DSOHandle
0x628930,0x638930,CCamera::DSOHandle
0x628940,0x638940,CCam::FixCamWhenObscuredByVehicle(CVector const&)::HeightFixerCarsObscuring
0x628948,0x638948,CCam::FixCamWhenObscuredByVehicle(CVector const&)::HeightFixerCarsObscuringSpeed
0x62894D,0x63894D,"CCam::FixCamIfObscured(CVector const&,float,float)::LastObscured"
0x62894E,0x63894E,"`guard variable for'CCam::FixCamIfObscured(CVector const&,float,float)::colPoint"
0x628950,0x638950,"CCam::FixCamIfObscured(CVector const&,float,float)::colPoint"
0x628984,0x638984,"`guard variable for'CCam::KeepTrackOfTheSpeed(CVector const&,CVector const&,CVector const&,float const&,float const&,float const&)::PreviousSource"
0x628988,0x638988,"CCam::KeepTrackOfTheSpeed(CVector const&,CVector const&,CVector const&,float const&,float const&,float const&)::PreviousSource"
0x628994,0x638994,"`guard variable for'CCam::KeepTrackOfTheSpeed(CVector const&,CVector const&,CVector const&,float const&,float const&,float const&)::PreviousTarget"
0x628998,0x638998,"CCam::KeepTrackOfTheSpeed(CVector const&,CVector const&,CVector const&,float const&,float const&,float const&)::PreviousTarget"
0x6289A4,0x6389A4,"`guard variable for'CCam::KeepTrackOfTheSpeed(CVector const&,CVector const&,CVector const&,float const&,float const&,float const&)::PreviousUp"
0x6289A8,0x6389A8,"CCam::KeepTrackOfTheSpeed(CVector const&,CVector const&,CVector const&,float const&,float const&,float const&)::PreviousUp"
0x6289B4,0x6389B4,"CCam::KeepTrackOfTheSpeed(CVector const&,CVector const&,CVector const&,float const&,float const&,float const&)::PreviousBeta"
0x6289B8,0x6389B8,"`guard variable for'CCam::KeepTrackOfTheSpeed(CVector const&,CVector const&,CVector const&,float const&,float const&,float const&)::PreviousBeta"
0x6289BC,0x6389BC,"CCam::KeepTrackOfTheSpeed(CVector const&,CVector const&,CVector const&,float const&,float const&,float const&)::PreviousAlpha"
0x6289C0,0x6389C0,"`guard variable for'CCam::KeepTrackOfTheSpeed(CVector const&,CVector const&,CVector const&,float const&,float const&,float const&)::PreviousAlpha"
0x6289C4,0x6389C4,"CCam::KeepTrackOfTheSpeed(CVector const&,CVector const&,CVector const&,float const&,float const&,float const&)::PreviousFov"
0x6289C8,0x6389C8,"`guard variable for'CCam::KeepTrackOfTheSpeed(CVector const&,CVector const&,CVector const&,float const&,float const&,float const&)::PreviousFov"
0x6289CC,0x6389CC,"CCam::Process_1stPerson(CVector const&,float,float,float)::DontLookThroughWorldFixer"
0x6289D1,0x6389D1,"CCam::Process_1stPerson(CVector const&,float,float,float)::FailedTestTwelveFramesAgo"
0x6289D4,0x6389D4,"CCam::Process_1stPerson(CVector const&,float,float,float)::DPadHorizontal"
0x6289D8,0x6389D8,"CCam::Process_1stPerson(CVector const&,float,float,float)::DPadVertical"
0x6289DC,0x6389DC,vecHeadCamOffset
0x6289E8,0x6389E8,"CCam::Process_1rstPersonPedOnPC(CVector const&,float,float,float)::DontLookThroughWorldFixer"
0x6289ED,0x6389ED,"`guard variable for'CCam::Process_1rstPersonPedOnPC(CVector const&,float,float,float)::InitialHeadPos"
0x6289F0,0x6389F0,"CCam::Process_1rstPersonPedOnPC(CVector const&,float,float,float)::InitialHeadPos"
0x6289FC,0x6389FC,"CCam::Process_1rstPersonPedOnPC(CVector const&,float,float,float)::FailedTestTwelveFramesAgo"
0x628A00,0x638A00,"CCam::Process_1rstPersonPedOnPC(CVector const&,float,float,float)::DPadHorizontal"
0x628A04,0x638A04,"CCam::Process_1rstPersonPedOnPC(CVector const&,float,float,float)::DPadVertical"
0x628A0C,0x638A0C,"CCam::Process_BehindBoat(CVector const&,float,float,float)::colPoint"
0x628A34,0x638A34,"CCam::Process_BehindBoat(CVector const&,float,float,float)::TargetWhenChecksWereOn"
0x628A3C,0x638A3C,"CCam::Process_BehindBoat(CVector const&,float,float,float)::CenterObscuredWhenChecksWereOn"
0x628A5C,0x638A5C,"CCam::Process_Cam_On_A_String(CVector const&,float,float,float)::DeltaSpeed"
0x628A6C,0x638A6C,"CCam::Process_Cam_On_A_String(CVector const&,float,float,float)::DistanceSpeed"
0x628A71,0x638A71,"CCam::Process_Cam_On_A_String(CVector const&,float,float,float)::DistWasSmallCauseOfCar"
0x628A74,0x638A74,"CCam::Process_Editor(CVector const&,float,float,float)::Speed"
0x628A7C,0x638A7C,"CCam::Process_Debug(CVector const&,float,float,float)::Speed"
0x628A81,0x638A81,"CCam::Process_Fight_Cam(CVector const&,float,float,float)::PreviouslyFailedBuildingChecks"
0x628A84,0x638A84,"CCam::Process_FlyBy(CVector const&,float,float,float)::ArrayMarkerSource"
0x628A88,0x638A88,"CCam::Process_FlyBy(CVector const&,float,float,float)::ArrayMarkerFront"
0x628A8C,0x638A8C,"CCam::Process_FlyBy(CVector const&,float,float,float)::ArrayMarkerUp"
0x628A90,0x638A90,"CCam::Process_FlyBy(CVector const&,float,float,float)::ArrayMarkerFOV"
0x628A94,0x638A94,"CCam::Process_FlyBy(CVector const&,float,float,float)::FirstFOVValue"
0x628A98,0x638A98,"CCam::Process_FlyBy(CVector const&,float,float,float)::PsuedoFOV"
0x628A9D,0x638A9E,"CCam::Process_FollowPed(CVector const&,float,float,float)::PreviouslyObscured"
0x628A9E,0x638A9D,"CCam::Process_FollowPed(CVector const&,float,float,float)::PickedASide"
0x628AA0,0x638AA0,"CCam::Process_FollowPed(CVector const&,float,float,float)::LastAngleWithNoPickedASide"
0x628AA8,0x638AA8,"CCam::Process_FollowPed(CVector const&,float,float,float)::FixedTargetOrientation"
0x628AB0,0x638AB0,"CCam::Process_FollowPed(CVector const&,float,float,float)::TimeIndicatedWantedToGoDown"
0x628AB5,0x638AB5,"CCam::Process_FollowPed(CVector const&,float,float,float)::StartedCountingForGoDown"
0x628AE5,0x638AE5,"CCam::Process_M16_1stPerson(CVector const&,float,float,float)::FailedTestTwelveFramesAgo"
0x628AE8,0x638AE8,"CCam::Process_M16_1stPerson(CVector const&,float,float,float)::DPadHorizontal"
0x628AEC,0x638AEC,"CCam::Process_M16_1stPerson(CVector const&,float,float,float)::DPadVertical"
0x628AF0,0x638AF0,"CCam::Process_Rocket(CVector const&,float,float,float)::FailedTestTwelveFramesAgo"
0x628AF4,0x638AF4,"CCam::Process_Rocket(CVector const&,float,float,float)::DPadHorizontal"
0x628AF8,0x638AF8,"CCam::Process_Rocket(CVector const&,float,float,float)::DPadVertical"
0x628AFC,0x638AFC,"CCam::Process_Sniper(CVector const&,float,float,float)::FailedTestTwelveFramesAgo"
0x628B00,0x638B00,"CCam::Process_Sniper(CVector const&,float,float,float)::DPadHorizontal"
0x628B04,0x638B04,"CCam::Process_Sniper(CVector const&,float,float,float)::DPadVertical"
0x628B08,0x638B08,"CCam::Process_Sniper(CVector const&,float,float,float)::TargetFOV"
0x628B0D,0x638B0D,"CCam::Process_Syphon(CVector const&,float,float,float)::CameraObscured"
0x628B0F,0x638B0F,"CCam::Process_Syphon(CVector const&,float,float,float)::FailedClippingTestPrevously"
0x628B14,0x638B14,"CCam::Process_Syphon(CVector const&,float,float,float)::PreviousDistForInter"
0x628B18,0x638B18,"CCam::Process_Syphon(CVector const&,float,float,float)::BetaOffset"
0x628B20,0x638B20,"CCam::Process_Syphon(CVector const&,float,float,float)::AngleToGoTo"
0x628B28,0x638B28,"CCam::Process_Syphon(CVector const&,float,float,float)::AngleToGoToSpeed"
0x628B2D,0x638B2D,"CCam::Process_Syphon(CVector const&,float,float,float)::DistBetweenPedAndPlayerPreviouslyOn"
0x628B38,0x638B38,"CCam::Process_TopDown(CVector const&,float,float,float)::AdjustHeightTargetMoveBuffer"
0x628B3C,0x638B3C,"`guard variable for'CCam::Process_TopDownPed(CVector const&,float,float,float)::PreviousPlayerMoveSpeedVec"
0x628B40,0x638B40,"CCam::Process_TopDown(CVector const&,float,float,float)::AdjustHeightTargetMoveSpeed"
0x628B50,0x638B50,"CCam::Process_TopDownPed(CVector const&,float,float,float)::NumPedPosCountsSoFar"
0x628B58,0x638B58,"CCam::Process_TopDownPed(CVector const&,float,float,float)::PedAverageSpeed"
0x628B60,0x638B60,"CCam::Process_TopDownPed(CVector const&,float,float,float)::AdjustHeightTargetMoveBuffer"
0x628B68,0x638B68,"CCam::Process_TopDownPed(CVector const&,float,float,float)::AdjustHeightTargetMoveSpeed"
0x628B70,0x638B70,"CCam::Process_TopDownPed(CVector const&,float,float,float)::PedSpeedSoFar"
0x628B78,0x638B78,"CCam::Process_TopDownPed(CVector const&,float,float,float)::PreviousPlayerMoveSpeedVec"
0x628B94,0x638B94,"CCam::Process_TopDownPed(CVector const&,float,float,float)::TargetAdjusterForSouth"
0x628B9C,0x638B9C,"CCam::Process_TopDownPed(CVector const&,float,float,float)::TargetAdjusterSpeedForSouth"
0x628BA4,0x638BA4,"CCam::Process_TopDownPed(CVector const&,float,float,float)::TargetAdjusterForNorth"
0x628BAC,0x638BAC,"CCam::Process_TopDownPed(CVector const&,float,float,float)::TargetAdjusterSpeedForNorth"
0x628BB4,0x638BB4,"CCam::Process_TopDownPed(CVector const&,float,float,float)::TargetAdjusterForEast"
0x628BBC,0x638BBC,"CCam::Process_TopDownPed(CVector const&,float,float,float)::TargetAdjusterSpeedForEast"
0x628BC4,0x638BC4,"CCam::Process_TopDownPed(CVector const&,float,float,float)::TargetAdjusterForWest"
0x628BCC,0x638BCC,"CCam::Process_TopDownPed(CVector const&,float,float,float)::TargetAdjusterSpeedForWest"
0x628BD1,0x638BD1,CCam::ProcessPedsDeadBaby(void)::SafeToRotate
0x628BD3,0x638BD3,"CCam::WorkOutCamHeightWeeCar(CVector const&,float)::PreviouslyFailedRoadHeightCheck"
0x628BD8,0x638BD8,"CCam::WorkOutCamHeightWeeCar(CVector const&,float)::RoadHeightFix"
0x628BE0,0x638BE0,"CCam::WorkOutCamHeightWeeCar(CVector const&,float)::RoadHeightFixSpeed"
0x628BE8,0x638BE8,"CCam::WorkOutCamHeight(CVector const&,float,float)::LastTargetAlphaWithCollisionOn"
0x628BF0,0x638BF0,"CCam::WorkOutCamHeight(CVector const&,float,float)::LastTopAlphaSpeed"
0x628BF8,0x638BF8,"CCam::WorkOutCamHeight(CVector const&,float,float)::LastAlphaSpeedStep"
0x628BFD,0x638BFD,"CCam::WorkOutCamHeight(CVector const&,float,float)::PreviousNearCheckNearClipSmall"
0x628C25,0x638C25,CCam::ProcessSpecialHeightRoutines(void)::PreviouslyFailedRoadHeightCheck
0x628C30,0x638C30,CCamera::CamControl(void)::ReqMode
0x628C38,0x638C38,CCamera::CamControl(void)::LastPedState
0x628C3C,0x638C3C,CCamera::CamControl(void)::ThePickedArrestMode
0x628C40,0x638C40,CCamera::CamControl(void)::PlaceForFixedWhenSniperFound
0x628C44,0x638C44,PedZoomedInVal
0x628C88,0x638C88,PlayerMinDist
0x628C8D,0x638C8D,CCamera::Process(void)::WasPreviouslyInterSyhonFollowPed
0x628C90,0x638C90,CCamera::ProcessObbeCinemaCameraCar(void)::OldMode
0x628C98,0x638C98,CCamera::ProcessObbeCinemaCameraCar(void)::TimeForNext
0x628CA0,0x638CA0,CCamera::ProcessObbeCinemaCameraPed(void)::PedOldMode
0x628CA8,0x638CA8,CCamera::ProcessObbeCinemaCameraPed(void)::PedTimeForNext
0x628CAD,0x638CAD,CCamera::Process_Train_Camera_Control(void)::OKtoGoBackToNodeCam
0x628CC8,0x638CC8,gpRelatedModelInfo
0x628CD8,0x638CD8,CFireManager::DSOHandle
0x628CE8,0x638CE8,CRGBA::DSOHandle
0x628CF8,0x638CF8,TimeToStopPadShaking
0x628CFC,0x638CFC,bFrontEnd_ReloadObrTxtGxt
0x628D00,0x638D00,pEditString
0x628D08,0x638D08,pControlEdit
0x628D0C,0x638D0C,MouseButtonJustClicked
0x628D10,0x638D10,JoyButtonJustClicked
0x628D14,0x638D14,DisplayComboButtonErrMsg
0x628D18,0x638D18,CMenuManager::DSOHandle
0x628D30,0x638D30,TEXT_COLOR
0x628D34,0x638D34,CMenuManager::DrawFrontEndNormal(void)::LastFade
0x628D3C,0x638D3C,oldOption
0x628D5C,0x638D5C,CMenuManager::ProcessButtonPresses(void)::LastKeyPress
0x628D64,0x638D64,CMenuManager::ProcessButtonPresses(void)::LastKeyPress
0x628D69,0x638D69,"CMenuManager::DrawContollerScreenExtraText(int,int,int)::ColourSwitch"
0x628D6C,0x638D6C,"CMenuManager::DrawContollerScreenExtraText(int,int,int)::LastFlash"
0x628D71,0x638D71,"CMenuManager::DrawControllerBound(int,int,int,signed char)::ColourSwitch"
0x628D74,0x638D74,"CMenuManager::DrawControllerBound(int,int,int,signed char)::LastFlash"
0x628D7C,0x638D7C,CMenuManager::DisplayHelperText(void)::LastFlash
0x628D88,0x638D88,gameTxdSlot
0x628DB8,0x638DB8,CSprite2d::DSOHandle
0x628DC4,0x638DC4,splash
0x628DC8,0x638DC8,GetRandomSplashScreen(void)::splashName
0x628E48,0x638E48,GetRandomSplashScreen(void)::index2
0x628E58,0x638E58,CPad::DSOHandle
0x628E64,0x638E64,"CPad::ReconcileTwoControllersInput(CControllerState const&,CControllerState const&)::ReconState"
0x628E9A,0x638E9A,CPad::GetAnaloguePadUp(void)::oldfStickY
0x628E9E,0x638E9E,CPad::GetAnaloguePadDown(void)::oldfStickY
0x628EA2,0x638EA2,CPad::GetAnaloguePadLeft(void)::oldfStickX
0x628EA6,0x638EA6,CPad::GetAnaloguePadRight(void)::oldfStickX
0x628EAA,0x638EAA,CPad::GetAnaloguePadLeftJustUp(void)::oldfStickX
0x628EAE,0x638EAE,CPad::GetAnaloguePadRightJustUp(void)::oldfStickX
0x628EB4,0x638EB4,LittleTest(void)::Cunt
0x628EC0,0x638EC0,CPhysical::ProcessCollisionSectorList(CPtrList *)::aColPoints
0x6293C0,0x6393C0,`guard variable for'CPhysical::ProcessCollisionSectorList(CPtrList *)::aColPoints
0x6293C4,0x6393C4,CPhysical::ProcessCollisionSectorList_SimpleCar(CSector *)::aColPoints
0x6298C4,0x6398C4,`guard variable for'CPhysical::ProcessCollisionSectorList_SimpleCar(CSector *)::aColPoints
0x6299B8,0x6399B8,CRadar::vec2DRadarOrigin
0x6299C0,0x6399C0,gRadarTxdIds
0x629AC0,0x639AC0,gSortedVehiclesAndPeds
0x629B04,0x639B04,vectorsA
0x629B70,0x639B70,vectorsB
0x62A308,0x63A308,suspendPcTimer
0x62A310,0x63A310,liFrameStartCounter
0x62A318,0x63A318,PerformanceCount
0x62A320,0x63A320,suspendDepth
0x62A358,0x63A358,classArrayList
0x62A364,0x63A364,"`guard variable for'CWorld::TestSphereAgainstSectorList(CPtrList &,CVector,float,CEntity *,bool)::OurColModel"
0x62A368,0x63A368,"CWorld::TestSphereAgainstSectorList(CPtrList &,CVector,float,CEntity *,bool)::OurColModel"
0x62A580,0x63A580,CParticleObject::DSOHandle
0x62A58C,0x63A58C,gPObjectArray
0x62DAAC,0x63DAAC,CParticleObject::ms_aAudioHydrants
0x62DAF8,0x63DAF8,CGangs::DSOHandle
0x62DB08,0x63DB08,vecVehicleSeatPosOffset
0x62DB14,0x63DB14,aTempPedColPts
0x62E01C,0x63E01C,CPed::ProcessBuoyancy(void)::nGenerateRaindrops
0x62E024,0x63E024,CPed::ProcessBuoyancy(void)::nGenerateWaterCircles
0x62E030,0x63E030,vecPedCarDoorAnimOffset
0x62E03C,0x63E03C,vecPedCarDoorLoAnimOffset
0x62E048,0x63E048,vecPedVanRearDoorAnimOffset
0x62E054,0x63E054,vecPedTrainDoorAnimOffset
0x62E060,0x63E060,vecPedDraggedOutCarAnimOffset
0x62E06C,0x63E06C,vecPedQuickDraggedOutCarAnimOffset
0x62E078,0x63E078,Xaxis
0x62E084,0x63E084,Yaxis
0x62E090,0x63E090,gaRoutes
0x62ED10,0x63ED10,CPopulation::aTempColPoints
0x62F210,0x63F210,`guard variable for'CPopulation::TestSafeForRealObject(CDummyObject *)::aTempColPoints
0x62F220,0x63F220,__dso_handle
0x62F238,0x63F238,CCoronas::Update(void)::LastCamLook
0x62F240,0x63F240,aScrollBars
0x62F660,0x63F660,aTowerClocks
0x62F6B0,0x63F6B0,aDigitalClocks
0x62F738,0x63F738,CFontDetails::DSOHandle
0x62F750,0x63F750,CGlass::DSOHandle
0x62F75C,0x63F75C,CFallingGlassPane::Update(void)::nFrameGen
0x62F760,0x63F760,CHud::DSOHandle
0x62F780,0x63F780,Vertex
0x62F88C,0x63F88C,gParticleArray
0x648ECC,0x658ECC,gpFlame1Tex
0x648ED0,0x658ED0,gpFlame1Raster
0x648ED4,0x658ED4,gpFlame5Tex
0x648ED8,0x658ED8,gpFlame5Raster
0x648EDC,0x658EDC,gpSmokeTex
0x648EF0,0x658EF0,gpSmokeRaster
0x648F04,0x658F04,gpSmoke2Tex
0x648F18,0x658F18,gpSmoke2Raster
0x648F2C,0x658F2C,gpGunFlashTex
0x648F3C,0x658F3C,gpGunFlashRaster
0x648F4C,0x658F4C,gpBloodTex
0x648F50,0x658F50,gpBloodRaster
0x648F54,0x658F54,gpPointlightTex
0x648F58,0x658F58,gpRubberTex
0x648F6C,0x658F6C,gpRubberRaster
0x648F80,0x658F80,gpRainSplashTex
0x648F94,0x658F94,gpRainSplashRaster
0x648FA8,0x658FA8,gpWatersprayTex
0x648FB4,0x658FB4,gpWatersprayRaster
0x648FC0,0x658FC0,gpCarSplashTex
0x648FD0,0x658FD0,gpCarSplashRaster
0x648FE0,0x658FE0,gpRainDropSmallTex
0x648FE4,0x658FE4,gpRainDropSmallRaster
0x648FE8,0x658FE8,gpRainSplashupTex
0x648FF0,0x658FF0,gpRainSplashupRaster
0x648FF8,0x658FF8,gpLeafTex
0x648FFC,0x658FFC,gpLeafRaster
0x649000,0x659000,gpGungeTex
0x649004,0x659004,gpGungeRaster
0x649008,0x659008,gpExplosionMediumTex
